,ID,year,set,tournament_round,game_round,lightning_round,question_num,type,lightning_lead,q_text,a_text,is_person_a,is_myth_a,bonus_q_text,bonus_a_text,is_person_b,is_myth_b,woman_named,is_fictional,is_myth,is_answer,names,author
470,2015.a.5.2.5,2015,a,5,2,NA,5,tossup + bonus,,"At various times, this man used the pseudonyms ""Otto Heninger"" and ""Ricardo Klement."" The phrase ""banality of evil"" was used to describe this man’s actions in a book by Hannah Arendt. This man, who was placed in a glass box during his trial, became the only person ever executed in Israel after he was captured in Buenos Aires. For 10 points, name this Nazi responsible for the logistics of the Holocaust. ",Adolf Eichmann,TRUE,FALSE,"This noted Nazi hunter led efforts to capture Adolf Eichmann, but failed to find Josef Mengele. ",Simon Wiesenthal,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Hannah Arendt,Kenji Golimlim
471,2015.a.5.2.6,2015,a,5,2,NA,6,tossup + bonus,,"An employee of this organization incited the Pyramid Lake War, and it was founded by Russell, Majors, and Waddell. Its employees carried a colt revolver and a Bible with them. This initiative's stopping points included Fort Laramie and Carson City. It only ran from 1860 to 1861. For 10 points, name this institution which physically transported mail from Missouri to California on horseback.  ",Pony Express,FALSE,FALSE,This was the Spanish-language name given to the knapsack or bag that was transferred from one horse to another on Pony Express routes.  ,mochila,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Abid Haseeb
472,2015.a.5.2.7,2015,a,5,2,NA,7,tossup + bonus,,"Coalition forces in this war bombed Highway 80 into the so-called Highway of Death. This war is the namesake of a “syndrome” that some have linked to sarin gas. This war was launched in response to an invasion of Kuwait the previous year. For 10 points, name this 1990 to 1991 war that included Operations Desert Shield and Desert Storm in which a US- led coalition fought Saddam Hussein. ",First Persian Gulf War,FALSE,FALSE,"This American, nicknamed “Stormin’ Norman”, led coalition forces in the Persian Gulf War. ",H. Norman Schwarzkopf,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Evan Adams
473,2015.a.5.2.8,2015,a,5,2,NA,8,tossup + bonus,,"This person helped found the settlement of Portsmouth on the island of Aquidneck. This person was killed in a massacre by the Siwanoy tribe. This woman was accused of being an antinomian, and after her trial, she joined Roger Williams at his newly founded Providence Colony. For 10 points, name this Puritan who was expelled from the Massachusetts Bay Colony as a heretic. ",Anne Hutchinson,TRUE,FALSE,"Anne Hutchinson was killed at Split Rock, which is now found in Pelham Bay Park in this modern state’s Westchester County. ",New York,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Anne Hutchinson,Evan Adams
474,2015.a.5.3.lightning.1.1,2015,a,5,3,1,1,lightning,"During the French Revolution, who or what was… ",The Bourbon king executed during the Revolution? ,Louis XVI,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
475,2015.a.5.3.lightning.1.2,2015,a,5,3,1,2,lightning,"During the French Revolution, who or what was… ",The machine used to behead enemies of the state? ,Guillotine,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
476,2015.a.5.3.lightning.1.3,2015,a,5,3,1,3,lightning,"During the French Revolution, who or what was… ",The general who commanded the National Guard and who served with Washington in the Revolutionary War? ,Marquis de Lafayette,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
477,2015.a.5.3.lightning.1.4,2015,a,5,3,1,4,lightning,"During the French Revolution, who or what was… ",The man who led the Committee of Public Safety during the Reign of Terror? ,Maximilien Robspierre,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
478,2015.a.5.3.lightning.1.5,2015,a,5,3,1,5,lightning,"During the French Revolution, who or what was… ","Political group opposed by the Girondists, named for their high seating in the Jacobin Clubs?  ",Montagnards,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
479,2015.a.5.3.lightning.1.6,2015,a,5,3,1,6,lightning,"During the French Revolution, who or what was… ",The tripartite medieval assembly called in 1789 which launched the Revolution? ,Estates-General,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
480,2015.a.5.3.lightning.1.7,2015,a,5,3,1,7,lightning,"During the French Revolution, who or what was… ","The document, inspired by the Declaration of Independence, which stated the Revolution’s core values? ",Declaration of the Rights of Man,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
481,2015.a.5.3.lightning.1.8,2015,a,5,3,1,8,lightning,"During the French Revolution, who or what was… ",The Swiss financier who was unable to solve France’s financial problems? ,Jacques Necker,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
482,2015.a.5.3.lightning.2.1,2015,a,5,3,2,1,lightning,Who or what was or were... ,The state where Andrew Jackson lived at the Hermitage? ,Tennessee  ,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
483,2015.a.5.3.lightning.2.2,2015,a,5,3,2,2,lightning,Who or what was or were... ,Defeated Jackson in the 1824 Presidential election? ,John Quincy Adams,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
484,2015.a.5.3.lightning.2.3,2015,a,5,3,2,3,lightning,Who or what was or were... ,The Whig opponent of Jackson from Kentucky? ,Henry Clay,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
485,2015.a.5.3.lightning.2.4,2015,a,5,3,2,4,lightning,Who or what was or were... ,Political deal which denied Jackson the 1824 election in the House of Representatives? ,Corrupt Bargain,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
486,2015.a.5.3.lightning.2.5,2015,a,5,3,2,5,lightning,Who or what was or were... ,Financial institution led by Nicholas Biddle which Jackson refused to renew? ,Second Bank of the US,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
487,2015.a.5.3.lightning.2.6,2015,a,5,3,2,6,lightning,Who or what was or were... , Frenchman who analyzed American life in the time of Jackson in his Democracy in America? ,Alexis de Tocqueville,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
488,2015.a.5.3.lightning.2.7,2015,a,5,3,2,7,lightning,Who or what was or were... ,"Jackson’s Attorney General who became Chief Justice, later authoring the Dred Scott opinion?",Roger Taney,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
489,2015.a.5.3.lightning.2.8,2015,a,5,3,2,8,lightning,Who or what was or were... ,The Kentucky road whose funding Jackson vetoed? ,Maysville Road,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,JR Roach
490,2015.a.5.3.lightning.3.1,2015,a,5,3,3,1,lightning,"In the State of Israel, who or what… ",Is the coastal city that the United Nations recognizes as the capital of Israel?,Tel Aviv,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Bruce Arthur
491,2015.a.5.3.lightning.3.2,2015,a,5,3,3,2,lightning,"In the State of Israel, who or what… ",Is the holy city where the Israeli legislature actually meets? ,Jerusalem,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Bruce Arthur
492,2015.a.5.3.lightning.3.3,2015,a,5,3,3,3,lightning,"In the State of Israel, who or what… ","The current Prime Minister of Israel, re-elected in January 2013? ",Benjamin Netanyahu,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Bruce Arthur
493,2015.a.5.3.lightning.3.4,2015,a,5,3,3,4,lightning,"In the State of Israel, who or what… ",The 120-seat parliament that is the national legislature of Israel? ,Knesset,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Bruce Arthur
494,2015.a.5.3.lightning.3.5,2015,a,5,3,3,5,lightning,"In the State of Israel, who or what… ",The name of the Israeli intelligence service which has been known to kidnap or assassinate  terrorists in other countries? ,Mossad,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Bruce Arthur
495,2015.a.5.3.lightning.3.6,2015,a,5,3,3,6,lightning,"In the State of Israel, who or what… ",The President of the Palestinian National Authority since 2005 who frequently negotiates with the Israeli Prime Minister? ,Mahmoud Abbas,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Bruce Arthur
496,2015.a.5.3.lightning.3.7,2015,a,5,3,3,7,lightning,"In the State of Israel, who or what… ",The right-wing party that the current Prime Minister belongs to? ,Likud,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Bruce Arthur
497,2015.a.5.3.lightning.3.8,2015,a,5,3,3,8,lightning,"In the State of Israel, who or what… ","The name of the Israeli military, which many Israelis are drafted into? ",Israeli Defense Forces,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Bruce Arthur
498,2015.a.5.4.1,2015,a,5,4,NA,1,tossup,,"The Tomb of the Augurs suggests that these people played a game involving a masked character called Phersu, and they held councils at a sacred grove called the Fanum Voltumna. One artist from these successors of the  Villanovan culture was Vulca of Veii . Reclining married couples, such as those seen in the Sarcophagus of the Spouses, were common in these people's art, and Tarchon and Tyrrhenus led a  league of twelve cities of these people. For 10 points, Tarquin the Proud was supposedly a member of what Italian civilization that preceded Rome? ",Etruscans,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Chris Chiego
499,2015.a.5.4.2,2015,a,5,4,NA,2,tossup,,"This hero’s “Kooky Quartet” consisted of him, Quicksilver, Scarlet Witch, and Hawkeye. He is considered the successful product of the Weapon I program, also known as Project: Rebirth. In the Civil War story arc, this man led  resistance to the Superhero Registration Act. His chief weapon is made from an alloy of steel and vibranium, and his love interest is Sharon Carter. This friend of  Bucky Barnes battled the Red Skull before being frozen in ice for decades. For 10 points, name this patriotic Avenger who wields a red, white, and blue shield. ",Captain America,TRUE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,"Scarlet Witch, Sharon Carter",Saul Hankin
500,2015.a.5.4.3,2015,a,5,4,NA,3,tossup,,"Although this river's source is only 150 miles from shore, it unusually runs for over seventeen times that length. The Jebba and Kainji Dams produce power from this river. Its oil-rich delta is home to cities such as  Port Harcourt. The Mandinka people live in this river's basin, which was explored by Mungo Park. Timbuktu, the center of the  Mali Empire, lies on this river. For 10 points, name this West African river that gives its name to two countries, including the most populous country in Africa. ",Niger River,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Kenji Golimlim
501,2015.a.5.4.4,2015,a,5,4,NA,4,tossup,,"The Las Limas figure produced by this culture depicts a youth holding a werejaguar.  The Cascajal  Block may demonstrate evidence of a  written language among these people.  These people's first major site emerged during the Early Formative Period. Their most notable artifacts may have been converted thrones and typically wear leather helmets, and can be found at sites like  La Venta and San Lorenzo. This civilization's name comes from the Nahuatl  word for ""rubber people"". For 10 points, name this Mesoamerican civilization that created colossal stone heads. ",Olmec,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Mike Bentley
502,2015.a.5.4.5,2015,a,5,4,NA,5,tossup,,"This man’s reputation was hurt by a Chenango County trial in which he stood accused of fraudulent gold-digging. Lilburn Boggs’ “extermination order” drove him from Missouri to Illinois, where he renamed the city of “Commerce” after the  Hebrew word for “Beautiful Place.” A mob in Carthage, Illinois murdered this founder of  Nauvoo along with his brother Hyrum in 1844. In 1823, the angel Moroni guided this man to a set of “golden plates” in Reformed Egyptian. For 10 points, name this founder of Mormonism. ",Joseph Smith,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Matt Bollinger
503,2015.a.5.4.6,2015,a,5,4,NA,6,tossup,,"The policy that began under this act ended in 1934 with the passage of the Wheeler- Howard Law, although a similar version of this law continued in Alaska until 1993. This act was upheld as a valid exercise of plenary power in  Lone Wolf v. Hitchcock. The Burke Act amended this act to defer citizenship offers to the end of a 25-year probation period after which trust patents would be validated. This act resulted in the  “checkerboarding” of many reservations. For 10 points, name this 1887 act that called for the surveying and allotment of communal lands held by Native tribes. ",Dawes Severalty Act of 1887,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Zihan Zheng
504,2015.a.5.4.7,2015,a,5,4,NA,7,tossup,,"This man debated against Hugh MacDiarmid on ""Extremism in the Defense of Liberty"" at the Oxford Union Society. After this man’s death, his wife raised all six of his daughters alone. This man ran Temple Number 7 in  Harlem. A week after his home was firebombed, this man was shot to death while addressing a crowd in Washington Heights. He delivered a speech in Cleveland was called ""The  Ballot or the Bullet,"" which followed his earlier break with the Nation of Islam. For 10 points, name this Muslim civil rights leader who advocated black separatism. ",Malcolm X,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Victor Prieto
505,2015.a.5.4.8,2015,a,5,4,NA,8,tossup,,"This man was the Prime Minister when the common law rules for insanity defenses were developed, following Daniel M’Naghten’s murder of this man’s private secretary Edward Drummond. This man precipitated the  Bedchamber Crisis when he demanded the removal of Whigs from Queen Victoria’s personal retinue. His Tamworth Manifesto organized the  Conservative Party, and he attempted to use the Irish potato famine as a reason to repeal the Corn Laws. For 10 points, name this British Prime Minister who lends his first name to the London police force. ",Robert Peel,TRUE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Queen Victoria,Matt Weiner
